subset,Method,Mode,Policy,Phase,Tolerance_ms,N,N_sources,mean_F1,between_base_SD_F1,mean_Coverage,between_base_SD_Coverage,mean_MAE_ms,between_base_SD_MAE_ms,mean_MedianAE_ms,between_base_SD_MedianAE_ms,mean_RMSE_ms,between_base_SD_RMSE_ms,mean_P90AE_ms,between_base_SD_P90AE_ms,mean_Outlier1s,between_base_SD_Outlier1s
manual_both,PhaseNetMatched,Zonly,strict,P,50,287,188,0.9825093000746993,0.007642919093280948,0.9930313588850174,0.003484320557491316,22.18559259700828,4.34161660338073,6.666666666666525,5.773502691896135,114.99201318859042,17.38055437803557,23.333333333333133,5.773502691896647,0.0011655011655011655,0.0020187072349287616
manual_both,PhaseNetMatched,Zonly,strict,P,100,287,188,0.9848423435636097,0.005640783554180138,0.9930313588850174,0.003484320557491316,22.18559259700828,4.34161660338073,6.666666666666525,5.773502691896135,114.99201318859042,17.38055437803557,23.333333333333133,5.773502691896647,0.0011655011655011655,0.0020187072349287616
manual_both,PhaseNetMatched,Zonly,strict,P,200,287,188,0.9848423435636097,0.005640783554180138,0.9930313588850174,0.003484320557491316,22.18559259700828,4.34161660338073,6.666666666666525,5.773502691896135,114.99201318859042,17.38055437803557,23.333333333333133,5.773502691896647,0.0011655011655011655,0.0020187072349287616
manual_both,PhaseNetMatched,Zonly,strict,S,50,287,188,0.17364027107146354,0.014805048260248177,0.9802555168408827,0.0072531916357705,434.7086532511592,84.92544751043785,186.66666666666623,5.773502691896127,1176.102700091257,356.86208420821623,835.3333333333336,140.30443091126293,0.07225797648904328,0.012271034275851531
manual_both,PhaseNetMatched,Zonly,strict,S,100,287,188,0.3120710678101021,0.02050813616380901,0.9802555168408827,0.0072531916357705,434.7086532511592,84.92544751043785,186.66666666666623,5.773502691896127,1176.102700091257,356.86208420821623,835.3333333333336,140.30443091126293,0.07225797648904328,0.012271034275851531
manual_both,PhaseNetMatched,Zonly,strict,S,200,287,188,0.5302548404853249,0.02127085928092315,0.9802555168408827,0.0072531916357705,434.7086532511592,84.92544751043785,186.66666666666623,5.773502691896127,1176.102700091257,356.86208420821623,835.3333333333336,140.30443091126293,0.07225797648904328,0.012271034275851531
includes_nonmanual,Stack,Full3C,accepted,P,50,43,36,0.8374829001367989,0.015914468671582513,0.9870801033591731,0.00447558348209013,122.09486895533402,0.7157507560349123,16.666666666666707,3.333333333332966,614.1001002079383,1.650989128072808,71.66666666666686,2.3333333333332718,0.023563430540174724,0.00010656151147833606
includes_nonmanual,Stack,Full3C,accepted,P,100,43,36,0.9440644474844201,0.0021061569327482928,0.9870801033591731,0.00447558348209013,122.09486895533402,0.7157507560349123,16.666666666666707,3.333333333332966,614.1001002079383,1.650989128072808,71.66666666666686,2.3333333333332718,0.023563430540174724,0.00010656151147833606
includes_nonmanual,Stack,Full3C,accepted,P,200,43,36,0.9466484268125855,0.002369426549341837,0.9870801033591731,0.00447558348209013,122.09486895533402,0.7157507560349123,16.666666666666707,3.333333333332966,614.1001002079383,1.650989128072808,71.66666666666686,2.3333333333332718,0.023563430540174724,0.00010656151147833606
includes_nonmanual,Stack,Full3C,accepted,S,50,43,36,0.4762170040333309,0.045640709931497075,0.9638242894056848,0.0195086161118107,1577.295169369191,323.97360846251934,58.888888888888864,3.8490017945973785,3783.082653215843,733.4011852607072,6915.444444444443,549.538628036012,0.20066835330590294,0.030603011075927188
includes_nonmanual,Stack,Full3C,accepted,S,100,43,36,0.5946524420919951,0.011258976738857453,0.9638242894056848,0.0195086161118107,1577.295169369191,323.97360846251934,58.888888888888864,3.8490017945973785,3783.082653215843,733.4011852607072,6915.444444444443,549.538628036012,0.20066835330590294,0.030603011075927188
includes_nonmanual,Stack,Full3C,accepted,S,200,43,36,0.6420247249611217,0.021198153899605703,0.9638242894056848,0.0195086161118107,1577.295169369191,323.97360846251934,58.888888888888864,3.8490017945973785,3783.082653215843,733.4011852607072,6915.444444444443,549.538628036012,0.20066835330590294,0.030603011075927188
includes_nonmanual,Stack,Full3C,strict,P,50,43,36,0.8355069159446724,0.013785678014125525,0.9793281653746769,0.00447558348209013,122.62089331856768,0.85616388657023,16.666666666666707,3.333333333332966,616.4739535896969,3.5260159633581507,70.00000000000021,1.4529663145135112,0.023748000492186536,0.00010656151147833606
includes_nonmanual,Stack,Full3C,strict,P,100,43,36,0.9425444596443229,0.002369426549341837,0.9793281653746769,0.00447558348209013,122.62089331856768,0.85616388657023,16.666666666666707,3.333333333332966,616.4739535896969,3.5260159633581507,70.00000000000021,1.4529663145135112,0.023748000492186536,0.00010656151147833606
includes_nonmanual,Stack,Full3C,strict,P,200,43,36,0.9425444596443229,0.002369426549341837,0.9793281653746769,0.00447558348209013,122.62089331856768,0.85616388657023,16.666666666666707,3.333333333332966,616.4739535896969,3.5260159633581507,70.00000000000021,1.4529663145135112,0.023748000492186536,0.00010656151147833606
includes_nonmanual,Stack,Full3C,strict,S,50,43,36,0.4871150857175157,0.048875186700950174,0.8992248062015503,0.026853500892540717,1281.2907107512372,109.34918330374467,55.000000000000405,5.77350269189605,3186.98401281509,208.72715365663143,5084.555555555562,1026.2583784112326,0.1810303893637227,0.02803340749112198
includes_nonmanual,Stack,Full3C,strict,S,100,43,36,0.5958689671228413,0.010035411220275124,0.8992248062015503,0.026853500892540717,1281.2907107512372,109.34918330374467,55.000000000000405,5.77350269189605,3186.98401281509,208.72715365663143,5084.555555555562,1026.2583784112326,0.1810303893637227,0.02803340749112198
includes_nonmanual,Stack,Full3C,strict,S,200,43,36,0.6449639580228554,0.02363107495120621,0.8992248062015503,0.026853500892540717,1281.2907107512372,109.34918330374467,55.000000000000405,5.77350269189605,3186.98401281509,208.72715365663143,5084.555555555562,1026.2583784112326,0.1810303893637227,0.02803340749112198
includes_nonmanual,Stack,Zonly,accepted,P,50,43,36,0.8445660434716522,0.03758763666609937,0.9948320413436692,0.00447558348209013,123.7147779008244,4.272380315755189,19.44444444444413,0.9622504486491842,610.2708470534405,2.9780993209380298,71.33333333333357,10.477489097001135,0.023378860588162912,0.00010656151147833606
includes_nonmanual,Stack,Zonly,accepted,P,100,43,36,0.914515883872929,0.03497540572141552,0.9948320413436692,0.00447558348209013,123.7147779008244,4.272380315755189,19.44444444444413,0.9622504486491842,610.2708470534405,2.9780993209380298,71.33333333333357,10.477489097001135,0.023378860588162912,0.00010656151147833606
includes_nonmanual,Stack,Zonly,accepted,P,200,43,36,0.9455844353245174,0.010341503993417897,0.9948320413436692,0.00447558348209013,123.7147779008244,4.272380315755189,19.44444444444413,0.9622504486491842,610.2708470534405,2.9780993209380298,71.33333333333357,10.477489097001135,0.023378860588162912,0.00010656151147833606
includes_nonmanual,Stack,Zonly,accepted,S,50,43,36,0.14394616165228782,0.017182089167226487,0.8682170542635659,0.054263565891472854,1783.0861877813097,522.7271791561952,451.666666666667,42.262407777019824,3613.7680890953566,1077.0551674356109,4963.5555555555575,2389.833497996911,0.3437718614547883,0.06521293244637458
includes_nonmanual,Stack,Zonly,accepted,S,100,43,36,0.2106764954586536,0.01763207600290138,0.8682170542635659,0.054263565891472854,1783.0861877813097,522.7271791561952,451.666666666667,42.262407777019824,3613.7680890953566,1077.0551674356109,4963.5555555555575,2389.833497996911,0.3437718614547883,0.06521293244637458
includes_nonmanual,Stack,Zonly,accepted,S,200,43,36,0.34291822096135627,0.016672907442784993,0.8682170542635659,0.054263565891472854,1783.0861877813097,522.7271791561952,451.666666666667,42.262407777019824,3613.7680890953566,1077.0551674356109,4963.5555555555575,2389.833497996911,0.3437718614547883,0.06521293244637458
includes_nonmanual,Stack,Zonly,strict,P,50,43,36,0.839641282869737,0.037602016967745656,0.9819121447028424,0.00447558348209013,124.69976621139412,4.05461258072012,18.33333333333324,1.6666666666663357,614.2441590966225,0.7735630038726028,72.1111111111113,10.188955531104053,0.023686477174849268,0.00010656151147833606
includes_nonmanual,Stack,Zonly,strict,P,100,43,36,0.9073719410244718,0.03551346117945258,0.9819121447028424,0.00447558348209013,124.69976621139412,4.05461258072012,18.33333333333324,1.6666666666663357,614.2441590966225,0.7735630038726028,72.1111111111113,10.188955531104053,0.023686477174849268,0.00010656151147833606
includes_nonmanual,Stack,Zonly,strict,P,200,43,36,0.9386836905304757,0.00813481814864372,0.9819121447028424,0.00447558348209013,124.69976621139412,4.05461258072012,18.33333333333324,1.6666666666663357,614.2441590966225,0.7735630038726028,72.1111111111113,10.188955531104053,0.023686477174849268,0.00010656151147833606
includes_nonmanual,Stack,Zonly,strict,S,50,43,36,0.1475104139043076,0.03078597319685112,0.5736434108527132,0.05590001977463548,1888.4484872555302,815.6571134178404,269.44444444444343,75.6514913808592,4009.9763382742635,1505.0622616095582,5673.333333333334,4090.7440371866055,0.32995239003352594,0.07360214084289568
includes_nonmanual,Stack,Zonly,strict,S,100,43,36,0.21959873850277967,0.040179178326039955,0.5736434108527132,0.05590001977463548,1888.4484872555302,815.6571134178404,269.44444444444343,75.6514913808592,4009.9763382742635,1505.0622616095582,5673.333333333334,4090.7440371866055,0.32995239003352594,0.07360214084289568
includes_nonmanual,Stack,Zonly,strict,S,200,43,36,0.3471420915086538,0.04011210632064203,0.5736434108527132,0.05590001977463548,1888.4484872555302,815.6571134178404,269.44444444444343,75.6514913808592,4009.9763382742635,1505.0622616095582,5673.333333333334,4090.7440371866055,0.32995239003352594,0.07360214084289568
includes_nonmanual,PhaseNetMatched,Full3C,accepted,P,50,43,36,0.8837209302325582,0.023255813953488358,1.0,0.0,152.55813953488362,27.370818567078025,16.666666666666313,5.773502691896135,800.2584430930688,161.73653314829107,57.99999999999993,9.16515138991206,0.023255813953488372,0.0
includes_nonmanual,PhaseNetMatched,Full3C,accepted,P,100,43,36,0.9302325581395349,0.023255813953488413,1.0,0.0,152.55813953488362,27.370818567078025,16.666666666666313,5.773502691896135,800.2584430930688,161.73653314829107,57.99999999999993,9.16515138991206,0.023255813953488372,0.0
includes_nonmanual,PhaseNetMatched,Full3C,accepted,P,200,43,36,0.9457364341085271,0.01342675044627039,1.0,0.0,152.55813953488362,27.370818567078025,16.666666666666313,5.773502691896135,800.2584430930688,161.73653314829107,57.99999999999993,9.16515138991206,0.023255813953488372,0.0
includes_nonmanual,PhaseNetMatched,Full3C,accepted,S,50,43,36,0.563743345474923,0.07457332924887866,0.9767441860465116,0.04028025133881111,136.53294573643404,29.686140070661615,46.666666666666856,5.773502691895621,279.0061354704896,77.87899466831917,378.33333333333303,135.81727921488343,0.015503875968992248,0.013426750446270366
includes_nonmanual,PhaseNetMatched,Full3C,accepted,S,100,43,36,0.7213038199308863,0.06132034446855432,0.9767441860465116,0.04028025133881111,136.53294573643404,29.686140070661615,46.666666666666856,5.773502691895621,279.0061354704896,77.87899466831917,378.33333333333303,135.81727921488343,0.015503875968992248,0.013426750446270366
includes_nonmanual,PhaseNetMatched,Full3C,accepted,S,200,43,36,0.8157280283926404,0.003073593475652236,0.9767441860465116,0.04028025133881111,136.53294573643404,29.686140070661615,46.666666666666856,5.773502691895621,279.0061354704896,77.87899466831917,378.33333333333303,135.81727921488343,0.015503875968992248,0.013426750446270366
includes_nonmanual,PhaseNetMatched,Full3C,strict,P,50,43,36,0.8837209302325582,0.023255813953488358,1.0,0.0,152.55813953488362,27.370818567078025,16.666666666666313,5.773502691896135,800.2584430930688,161.73653314829107,57.99999999999993,9.16515138991206,0.023255813953488372,0.0
includes_nonmanual,PhaseNetMatched,Full3C,strict,P,100,43,36,0.9302325581395349,0.023255813953488413,1.0,0.0,152.55813953488362,27.370818567078025,16.666666666666313,5.773502691896135,800.2584430930688,161.73653314829107,57.99999999999993,9.16515138991206,0.023255813953488372,0.0
includes_nonmanual,PhaseNetMatched,Full3C,strict,P,200,43,36,0.9457364341085271,0.01342675044627039,1.0,0.0,152.55813953488362,27.370818567078025,16.666666666666313,5.773502691896135,800.2584430930688,161.73653314829107,57.99999999999993,9.16515138991206,0.023255813953488372,0.0
includes_nonmanual,PhaseNetMatched,Full3C,strict,S,50,43,36,0.5697540452168721,0.07145596614966859,0.9302325581395349,0.023255813953488413,119.20908901396699,24.820565776771907,41.66666666666726,2.8867513459475544,252.6487956210549,91.37507899075446,278.6666666666666,21.38535324312759,0.016463414634146342,0.014260994589666464
includes_nonmanual,PhaseNetMatched,Full3C,strict,S,100,43,36,0.7306088465359697,0.04791255297935453,0.9302325581395349,0.023255813953488413,119.20908901396699,24.820565776771907,41.66666666666726,2.8867513459475544,252.6487956210549,91.37507899075446,278.6666666666666,21.38535324312759,0.016463414634146342,0.014260994589666464
includes_nonmanual,PhaseNetMatched,Full3C,strict,S,200,43,36,0.8193564035468237,0.009872480417371616,0.9302325581395349,0.023255813953488413,119.20908901396699,24.820565776771907,41.66666666666726,2.8867513459475544,252.6487956210549,91.37507899075446,278.6666666666666,21.38535324312759,0.016463414634146342,0.014260994589666464
includes_nonmanual,PhaseNetMatched,Zonly,accepted,P,50,43,36,0.9147286821705426,0.026853500892540717,1.0,0.0,25.42635658914722,1.8940762361039707,6.666666666666525,5.773502691896135,74.691149163591,2.931303631461667,49.333333333333044,4.163331998932881,0.0,0.0
includes_nonmanual,PhaseNetMatched,Zonly,accepted,P,100,43,36,0.9767441860465116,0.0,1.0,0.0,25.42635658914722,1.8940762361039707,6.666666666666525,5.773502691896135,74.691149163591,2.931303631461667,49.333333333333044,4.163331998932881,0.0,0.0
includes_nonmanual,PhaseNetMatched,Zonly,accepted,P,200,43,36,0.9767441860465116,0.0,1.0,0.0,25.42635658914722,1.8940762361039707,6.666666666666525,5.773502691896135,74.691149163591,2.931303631461667,49.333333333333044,4.163331998932881,0.0,0.0
includes_nonmanual,PhaseNetMatched,Zonly,accepted,S,50,43,36,0.10104879160966712,0.026379615582672367,0.9922480620155039,0.01342675044627039,680.8213362864526,212.86683769618762,316.666666666667,25.166114784235315,1573.1097297656163,832.9321125775758,1097.9999999999998,257.98449565817015,0.1404577334809893,0.061024587393385225
includes_nonmanual,PhaseNetMatched,Zonly,accepted,S,100,43,36,0.22562699498404012,0.026171648343070238,0.9922480620155039,0.01342675044627039,680.8213362864526,212.86683769618762,316.666666666667,25.166114784235315,1573.1097297656163,832.9321125775758,1097.9999999999998,257.98449565817015,0.1404577334809893,0.061024587393385225
includes_nonmanual,PhaseNetMatched,Zonly,accepted,S,200,43,36,0.39689922480620154,0.002685350089254097,0.9922480620155039,0.01342675044627039,680.8213362864526,212.86683769618762,316.666666666667,25.166114784235315,1573.1097297656163,832.9321125775758,1097.9999999999998,257.98449565817015,0.1404577334809893,0.061024587393385225
includes_nonmanual,PhaseNetMatched,Zonly,strict,P,50,43,36,0.9147286821705426,0.026853500892540717,1.0,0.0,25.42635658914722,1.8940762361039707,6.666666666666525,5.773502691896135,74.691149163591,2.931303631461667,49.333333333333044,4.163331998932881,0.0,0.0
includes_nonmanual,PhaseNetMatched,Zonly,strict,P,100,43,36,0.9767441860465116,0.0,1.0,0.0,25.42635658914722,1.8940762361039707,6.666666666666525,5.773502691896135,74.691149163591,2.931303631461667,49.333333333333044,4.163331998932881,0.0,0.0
includes_nonmanual,PhaseNetMatched,Zonly,strict,P,200,43,36,0.9767441860465116,0.0,1.0,0.0,25.42635658914722,1.8940762361039707,6.666666666666525,5.773502691896135,74.691149163591,2.931303631461667,49.333333333333044,4.163331998932881,0.0,0.0
includes_nonmanual,PhaseNetMatched,Zonly,strict,S,50,43,36,0.09430438842203548,0.040430691119721696,0.9689922480620154,0.013426750446270326,692.1912504839335,216.3564583876124,313.33333333333377,20.81665999466091,1591.3930867344407,842.4497821875651,1103.6666666666663,258.8480892982092,0.1438250096786682,0.06246543782294276
includes_nonmanual,PhaseNetMatched,Zonly,strict,S,100,43,36,0.2203548085901027,0.034974020119094604,0.9689922480620154,0.013426750446270326,692.1912504839335,216.3564583876124,313.33333333333377,20.81665999466091,1591.3930867344407,842.4497821875651,1103.6666666666663,258.8480892982092,0.1438250096786682,0.06246543782294276
includes_nonmanual,PhaseNetMatched,Zonly,strict,S,200,43,36,0.3858076563958917,0.01249354150041289,0.9689922480620154,0.013426750446270326,692.1912504839335,216.3564583876124,313.33333333333377,20.81665999466091,1591.3930867344407,842.4497821875651,1103.6666666666663,258.8480892982092,0.1438250096786682,0.06246543782294276
historical_test_records,Stack,Full3C,accepted,P,50,51,48,0.6147457883043206,0.0049505302957593995,0.9847494553376905,0.0037735311711740113,217.17603485838768,125.09114726395619,41.11111111111068,1.9245008972990985,1126.7568706720235,871.9972282847581,173.11111111111114,11.476223407711482,0.004357298474945534,0.0037735311711740247
historical_test_records,Stack,Full3C,accepted,P,100,51,48,0.7772169373800125,0.01445018789502534,0.9847494553376905,0.0037735311711740113,217.17603485838768,125.09114726395619,41.11111111111068,1.9245008972990985,1126.7568706720235,871.9972282847581,173.11111111111114,11.476223407711482,0.004357298474945534,0.0037735311711740247
historical_test_records,Stack,Full3C,accepted,P,200,51,48,0.8979701891757803,0.008549952629373499,0.9847494553376905,0.0037735311711740113,217.17603485838768,125.09114726395619,41.11111111111068,1.9245008972990985,1126.7568706720235,871.9972282847581,173.11111111111114,11.476223407711482,0.004357298474945534,0.0037735311711740247
historical_test_records,Stack,Full3C,accepted,S,50,51,48,0.34061606160616065,0.025205736320833862,0.9694989106753813,0.00998382504347674,670.1256235827666,112.08661815170393,113.33333333333357,23.094010767585043,1869.3425456478953,431.8386017556434,1179.333333333334,414.319656518705,0.105578231292517,0.016625382716070888
historical_test_records,Stack,Full3C,accepted,S,100,51,48,0.5043344334433443,0.021647884180482614,0.9694989106753813,0.00998382504347674,670.1256235827666,112.08661815170393,113.33333333333357,23.094010767585043,1869.3425456478953,431.8386017556434,1179.333333333334,414.319656518705,0.105578231292517,0.016625382716070888
historical_test_records,Stack,Full3C,accepted,S,200,51,48,0.5951155115511552,0.010783143422659885,0.9694989106753813,0.00998382504347674,670.1256235827666,112.08661815170393,113.33333333333357,23.094010767585043,1869.3425456478953,431.8386017556434,1179.333333333334,414.319656518705,0.105578231292517,0.016625382716070888
historical_test_records,Stack,Full3C,strict,P,50,51,48,0.6215401540154015,0.002667625006156668,0.962962962962963,0.0037735311711740113,67.96643990929692,1.6635318753782948,41.11111111111063,1.9245008972991395,113.81300947178556,1.8009652326554078,154.4444444444445,4.537906190369525,0.0,0.0
historical_test_records,Stack,Full3C,strict,P,100,51,48,0.7858085808580858,0.012069104324646788,0.962962962962963,0.0037735311711740113,67.96643990929692,1.6635318753782948,41.11111111111063,1.9245008972991395,113.81300947178556,1.8009652326554078,154.4444444444445,4.537906190369525,0.0,0.0
historical_test_records,Stack,Full3C,strict,P,200,51,48,0.9078767876787679,0.0069883920207892535,0.962962962962963,0.0037735311711740113,67.96643990929692,1.6635318753782948,41.11111111111063,1.9245008972991395,113.81300947178556,1.8009652326554078,154.4444444444445,4.537906190369525,0.0,0.0
historical_test_records,Stack,Full3C,strict,S,50,51,48,0.34615479431385177,0.026177412211110022,0.9259259259259259,0.0099838250434768,529.5490666972927,31.6996277542306,99.4444444444446,15.485955405296442,1454.5986134270615,54.55926216142278,939.1111111111112,314.2266226314544,0.08943718303438139,0.018157471475211528
historical_test_records,Stack,Full3C,strict,S,100,51,48,0.5113398614331358,0.021565382596227152,0.9259259259259259,0.0099838250434768,529.5490666972927,31.6996277542306,99.4444444444446,15.485955405296442,1454.5986134270615,54.55926216142278,939.1111111111112,314.2266226314544,0.08943718303438139,0.018157471475211528
historical_test_records,Stack,Full3C,strict,S,200,51,48,0.5974253888441419,0.009901540014150407,0.9259259259259259,0.0099838250434768,529.5490666972927,31.6996277542306,99.4444444444446,15.485955405296442,1454.5986134270615,54.55926216142278,939.1111111111112,314.2266226314544,0.08943718303438139,0.018157471475211528
historical_test_records,Stack,Zonly,accepted,P,50,51,48,0.5917094846739576,0.04227150210955796,0.9738562091503268,0.006535947712418277,297.78239295718276,123.84176048182285,41.666666666666565,1.6666666666667815,1380.190131353595,616.1197824088447,176.33333333333343,4.702245326555241,0.01093681917211329,0.003698060547750544
historical_test_records,Stack,Zonly,accepted,P,100,51,48,0.7484591988610626,0.014608702299027112,0.9738562091503268,0.006535947712418277,297.78239295718276,123.84176048182285,41.666666666666565,1.6666666666667815,1380.190131353595,616.1197824088447,176.33333333333343,4.702245326555241,0.01093681917211329,0.003698060547750544
historical_test_records,Stack,Zonly,accepted,P,200,51,48,0.9073439893008909,0.005762191506326321,0.9738562091503268,0.006535947712418277,297.78239295718276,123.84176048182285,41.666666666666565,1.6666666666667815,1380.190131353595,616.1197824088447,176.33333333333343,4.702245326555241,0.01093681917211329,0.003698060547750544
historical_test_records,Stack,Zonly,accepted,S,50,51,48,0.20617242540238243,0.05016017372997687,0.8823529411764706,0.017292492229180376,1094.4952900988512,74.90187115142868,267.22222222222257,36.222051806006085,2286.0894934932535,81.158592880418,3419.5555555555557,311.2484419119119,0.23133877603163866,0.023700910741065204
historical_test_records,Stack,Zonly,accepted,S,100,51,48,0.30114176169728246,0.026819560709967955,0.8823529411764706,0.017292492229180376,1094.4952900988512,74.90187115142868,267.22222222222257,36.222051806006085,2286.0894934932535,81.158592880418,3419.5555555555557,311.2484419119119,0.23133877603163866,0.023700910741065204
historical_test_records,Stack,Zonly,accepted,S,200,51,48,0.41910816186817407,0.021319601508753467,0.8823529411764706,0.017292492229180376,1094.4952900988512,74.90187115142868,267.22222222222257,36.222051806006085,2286.0894934932535,81.158592880418,3419.5555555555557,311.2484419119119,0.23133877603163866,0.023700910741065204
historical_test_records,Stack,Zonly,strict,P,50,51,48,0.5943234323432344,0.04429588826880264,0.9651416122004357,0.0037735311711740113,172.09115646258493,113.21960740175815,41.666666666666565,1.6666666666667815,808.7223405936451,774.7166832926131,170.0000000000002,8.888194417315486,0.0044444444444444444,0.0038490017945975053
historical_test_records,Stack,Zonly,strict,P,100,51,48,0.7517051705170518,0.01457152084446412,0.9651416122004357,0.0037735311711740113,172.09115646258493,113.21960740175815,41.666666666666565,1.6666666666667815,808.7223405936451,774.7166832926131,170.0000000000002,8.888194417315486,0.0044444444444444444,0.0038490017945975053
historical_test_records,Stack,Zonly,strict,P,200,51,48,0.9091309130913091,0.009412905378867185,0.9651416122004357,0.0037735311711740113,172.09115646258493,113.21960740175815,41.666666666666565,1.6666666666667815,808.7223405936451,774.7166832926131,170.0000000000002,8.888194417315486,0.0044444444444444444,0.0038490017945975053
historical_test_records,Stack,Zonly,strict,S,50,51,48,0.1932349797379882,0.031179801102467104,0.6862745098039216,0.058092773969382894,995.8116790226298,119.90876260590723,211.6666666666666,28.480012484391295,2203.207380384098,261.4453822516871,3083.0,561.1804027622877,0.18877765874794739,0.019011309365206893
historical_test_records,Stack,Zonly,strict,S,100,51,48,0.2856948084137356,0.007731884266303297,0.6862745098039216,0.058092773969382894,995.8116790226298,119.90876260590723,211.6666666666666,28.480012484391295,2203.207380384098,261.4453822516871,3083.0,561.1804027622877,0.18877765874794739,0.019011309365206893
historical_test_records,Stack,Zonly,strict,S,200,51,48,0.396663486545492,0.011171660874864545,0.6862745098039216,0.058092773969382894,995.8116790226298,119.90876260590723,211.6666666666666,28.480012484391295,2203.207380384098,261.4453822516871,3083.0,561.1804027622877,0.18877765874794739,0.019011309365206893
historical_test_records,PhaseNetMatched,Full3C,accepted,P,50,51,48,0.9673202614379085,0.011320593513522034,1.0,0.0,17.189542483659977,5.284425890378433,6.666666666666525,5.773502691896135,59.86796166785399,69.8262238196959,23.333333333332984,5.7735026918963905,0.0,0.0
historical_test_records,PhaseNetMatched,Full3C,accepted,P,100,51,48,0.9934640522875817,0.011320593513522098,1.0,0.0,17.189542483659977,5.284425890378433,6.666666666666525,5.773502691896135,59.86796166785399,69.8262238196959,23.333333333332984,5.7735026918963905,0.0,0.0
historical_test_records,PhaseNetMatched,Full3C,accepted,P,200,51,48,0.9934640522875817,0.011320593513522098,1.0,0.0,17.189542483659977,5.284425890378433,6.666666666666525,5.773502691896135,59.86796166785399,69.8262238196959,23.333333333332984,5.7735026918963905,0.0,0.0
historical_test_records,PhaseNetMatched,Full3C,accepted,S,50,51,48,0.34862745098039216,0.007471591718924568,0.9869281045751634,0.02264118702704413,165.77297585700944,8.300525844364989,83.33333333333333,5.773502691896135,253.61002261473212,13.555772709973859,398.6666666666671,34.42867022313359,0.0,0.0
historical_test_records,PhaseNetMatched,Full3C,accepted,S,100,51,48,0.5328104575163399,0.014805328245508795,0.9869281045751634,0.02264118702704413,165.77297585700944,8.300525844364989,83.33333333333333,5.773502691896135,253.61002261473212,13.555772709973859,398.6666666666671,34.42867022313359,0.0,0.0
historical_test_records,PhaseNetMatched,Full3C,accepted,S,200,51,48,0.7171241830065359,0.02951702298080058,0.9869281045751634,0.02264118702704413,165.77297585700944,8.300525844364989,83.33333333333333,5.773502691896135,253.61002261473212,13.555772709973859,398.6666666666671,34.42867022313359,0.0,0.0
historical_test_records,PhaseNetMatched,Full3C,strict,P,50,51,48,0.9673202614379085,0.011320593513522034,1.0,0.0,17.189542483659977,5.284425890378433,6.666666666666525,5.773502691896135,59.86796166785399,69.8262238196959,23.333333333332984,5.7735026918963905,0.0,0.0
historical_test_records,PhaseNetMatched,Full3C,strict,P,100,51,48,0.9934640522875817,0.011320593513522098,1.0,0.0,17.189542483659977,5.284425890378433,6.666666666666525,5.773502691896135,59.86796166785399,69.8262238196959,23.333333333332984,5.7735026918963905,0.0,0.0
historical_test_records,PhaseNetMatched,Full3C,strict,P,200,51,48,0.9934640522875817,0.011320593513522098,1.0,0.0,17.189542483659977,5.284425890378433,6.666666666666525,5.773502691896135,59.86796166785399,69.8262238196959,23.333333333332984,5.7735026918963905,0.0,0.0
historical_test_records,PhaseNetMatched,Full3C,strict,S,50,51,48,0.3443564356435644,0.01059544730429443,0.9738562091503268,0.011320593513522034,166.87755102040813,9.086707135367146,81.666666666667,7.637626158260054,254.9386365774036,13.017594948570173,402.33333333333377,33.50124375800532,0.0,0.0
historical_test_records,PhaseNetMatched,Full3C,strict,S,100,51,48,0.5297689768976898,0.021533534358842872,0.9738562091503268,0.011320593513522034,166.87755102040813,9.086707135367146,81.666666666667,7.637626158260054,254.9386365774036,13.017594948570173,402.33333333333377,33.50124375800532,0.0,0.0
historical_test_records,PhaseNetMatched,Full3C,strict,S,200,51,48,0.7086468646864686,0.031287964228305765,0.9738562091503268,0.011320593513522034,166.87755102040813,9.086707135367146,81.666666666667,7.637626158260054,254.9386365774036,13.017594948570173,402.33333333333377,33.50124375800532,0.0,0.0
historical_test_records,PhaseNetMatched,Zonly,accepted,P,50,51,48,0.9705558791173234,0.025902084532249847,0.9934640522875817,0.011320593513522098,31.01176470588218,15.75870142211421,6.666666666666525,5.773502691896135,148.5448269162302,134.6002237074359,23.333333333333133,5.773502691896647,0.013071895424836602,0.011320593513522074
historical_test_records,PhaseNetMatched,Zonly,accepted,P,100,51,48,0.9836277745421601,0.005604254214614907,0.9934640522875817,0.011320593513522098,31.01176470588218,15.75870142211421,6.666666666666525,5.773502691896135,148.5448269162302,134.6002237074359,23.333333333333133,5.773502691896647,0.013071895424836602,0.011320593513522074
historical_test_records,PhaseNetMatched,Zonly,accepted,P,200,51,48,0.9836277745421601,0.005604254214614907,0.9934640522875817,0.011320593513522098,31.01176470588218,15.75870142211421,6.666666666666525,5.773502691896135,148.5448269162302,134.6002237074359,23.333333333333133,5.773502691896647,0.013071895424836602,0.011320593513522074
historical_test_records,PhaseNetMatched,Zonly,accepted,S,50,51,48,0.15803921568627452,0.03502511868459072,0.9869281045751634,0.02264118702704413,499.87861811391224,122.72357423127355,180.0000000000003,26.457513110646023,1391.7909824552885,684.6241780156251,874.6666666666664,116.38442049232098,0.0794984660530879,0.019694760169508753
